Frequency [Hz], Amplitude [dB], Phase [deg]
10, -0.010768, -3.83664
16.68100537200059, 0.013532, -6.405198
27.825594022071243, 0.067034, -10.848615
46.41588833612777, 0.203528, -18.780466
77.4263682681127, 0.450072, -34.637638
129.1549665014884, 0.440327, -70.995529
215.44346900318823, -4.73993, -123.596359
359.38136638046257, -14.059078, -151.442001
599.4842503189409, -23.352066, -163.970856
1000, -32.425838, -170.464417
