Frequency [Hz], Amplitude [dB], Phase [deg]
10, -0.015719, 176.160172
16.68100537200059, -0.038854, 173.594849
27.825594022071243, -0.123287, 169.162903
46.41588833612777, -0.428438, 161.251678
77.4263682681127, -1.648123, 145.435654
129.1549665014884, -9.725335, 109.478905
215.44346900318823, -5.050828, -124.136162
359.38136638046257, -1.055914, -151.847504
599.4842503189409, -0.287847, -164.364563
1000, -0.086349, -170.906906
